Owner,Repository Name,Repository Link,Stars,Forks,Issues,Pull Requests,Description,File Name,Dependency Name,Spec Name,Testing Framework,Created At
deepin-community,dask,https://github.com/deepin-community/dask,0,1,0,3,N/A,test_shuffle.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/27/2023
rootbmb,pyneng-examles-exercises,https://github.com/rootbmb/pyneng-examles-exercises,0,0,0,0,pyneng-examles-exercises,netmiko_processes_submit_exception.py,pydocs,Pydocs_MustShutdownExecutor,pytest,1/6/2024
Merticx,task,https://github.com/Merticx/task,0,0,0,0,N/A,netmiko_processes_submit_exception.py,pydocs,Pydocs_MustShutdownExecutor,pytest,12/4/2023
slavachernyak,beam3,https://github.com/slavachernyak/beam3,0,0,0,0,N/A,preprocess.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/16/2021
test-action-felix-pelaez,beam,https://github.com/test-action-felix-pelaez/beam,0,0,0,0,N/A,core.py,pydocs,Pydocs_MustShutdownExecutor,pytest,1/11/2022
potenday-project,tenplestay,https://github.com/potenday-project/tenplestay,0,1,0,18,"2023.12) potenday - Get all notifications what you want by ""Tenplestay"" [ Notification Web Scrapper SaaS ]",correction.py,pydocs,Pydocs_MustShutdownExecutor,pytest,12/6/2023
mcXrd,pybinbacktester,https://github.com/mcXrd/pybinbacktester,0,0,3,12,backtesting solution for binance trading,preprocessing3_feature.py,pydocs,Pydocs_MustShutdownExecutor,pytest,12/14/2018
pawelgodula,kagglehomecredit,https://github.com/pawelgodula/kagglehomecredit,0,0,0,0,The code to achieve 5th place (out of 7176 teams) in the Kaggle Home Credit Competition,tg_align.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/3/2023
leizton,apytorch,https://github.com/leizton/apytorch,0,0,0,0,pytorch code,alignment_metrics.py,pydocs,Pydocs_MustShutdownExecutor,pytest,1/19/2024
sophieebuz,HSE_MLDS_project_year1,https://github.com/sophieebuz/HSE_MLDS_project_year1,0,1,1,9,N/A,download_lenta.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/29/2022
kthrzsyh,chatbot-internal,https://github.com/kthrzsyh/chatbot-internal,0,0,0,0,N/A,create_predicted_focus_data.py,pydocs,Pydocs_MustShutdownExecutor,pytest,10/30/2023
LarsvdBrandt,NomadRobotLab,https://github.com/LarsvdBrandt/NomadRobotLab,0,0,0,0,This is a copy of the RobotLab/ NOMAD Oasis repository on GitLab. This repository is created so references can be made. ,prepare_gt.py,pydocs,Pydocs_MustShutdownExecutor,pytest,5/31/2024
softboiler,boilercore,https://github.com/softboiler/boilercore,0,0,5,55,Common functionality of boiler repositories,preprocessing copy.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/15/2023
rjayapra,sample-app-aoai-chatGPT,https://github.com/rjayapra/sample-app-aoai-chatGPT,0,1,0,9,Customized Chat App with OpenAI and RAG ,read-enroll.py,pydocs,Pydocs_MustShutdownExecutor,pytest,5/27/2024
willsheffler,willutil,https://github.com/willsheffler/willutil,0,0,0,0,N/A,make_rxn_delay_npys.py,pydocs,Pydocs_MustShutdownExecutor,pytest,12/9/2021
krishnavizster,Object_Detection_Project,https://github.com/krishnavizster/Object_Detection_Project,0,1,0,1,Object_Detection_Project_Using_TensorFlow,test_driver.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/1/2022
ducnguyenhuynh,Sen-VoiceAssistant,https://github.com/ducnguyenhuynh/Sen-VoiceAssistant,0,1,0,0,N/A,test_multikernelmanager.py,pydocs,Pydocs_MustShutdownExecutor,pytest,12/15/2021
hiwotadese,pytorch_mlperf_comms_hooks,https://github.com/hiwotadese/pytorch_mlperf_comms_hooks,0,0,0,0,N/A,reader.py,pydocs,Pydocs_MustShutdownExecutor,pytest,12/21/2023
Weisshaupt30,Opencode,https://github.com/Weisshaupt30/Opencode,0,0,0,0,N/A,reader.py,pydocs,Pydocs_MustShutdownExecutor,pytest,2/27/2024
xfgx,Opencodeinterpr1,https://github.com/xfgx/Opencodeinterpr1,0,0,0,0,N/A,to_original_fmt.py,pydocs,Pydocs_MustShutdownExecutor,pytest,3/11/2024
506-Data-Performance,company-chat,https://github.com/506-Data-Performance/company-chat,0,0,0,22,N/A,convert_parquet_to_jsonl.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/13/2023
massimovirno,viwebai,https://github.com/massimovirno/viwebai,0,0,0,0,N/A,convert_parquet_to_jsonl.py,pydocs,Pydocs_MustShutdownExecutor,pytest,12/6/2023
orhan-alparslan,sample-app-aoai-chatGPT,https://github.com/orhan-alparslan/sample-app-aoai-chatGPT,0,0,0,19,N/A,__init__.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/5/2023
NickAzureDevops,FestiveTechCalender2023,https://github.com/NickAzureDevops/FestiveTechCalender2023,0,0,0,0,N/A,__init__.py,pydocs,Pydocs_MustShutdownExecutor,pytest,12/4/2023
Manish-neu,sample-app-aoai-chatGPT,https://github.com/Manish-neu/sample-app-aoai-chatGPT,0,0,0,27,N/A,plot_one_hit_zipf.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/19/2024
anuradha717,ANU-GEN-AI-BOT,https://github.com/anuradha717/ANU-GEN-AI-BOT,0,0,0,22,N/A,data_utils.py,pydocs,Pydocs_MustShutdownExecutor,pytest,5/22/2024
simonemurari,dl_project,https://github.com/simonemurari/dl_project,0,0,0,0,N/A,data_utils.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/6/2024
simonemurari,apai_project,https://github.com/simonemurari/apai_project,0,0,0,0,N/A,celery_executor.py,pydocs,Pydocs_MustShutdownExecutor,pytest,7/19/2024
nhm0819,mydata-chatbot,https://github.com/nhm0819/mydata-chatbot,0,0,0,0,N/A,Engnet.py,pydocs,Pydocs_MustShutdownExecutor,pytest,8/12/2024
2lambda123,h2ogpt,https://github.com/2lambda123/h2ogpt,0,0,0,27,N/A,downloadNupload.py,pydocs,Pydocs_MustShutdownExecutor,pytest,6/19/2023
Laurelea,python_async,https://github.com/Laurelea/python_async,0,0,0,0,utils for python async course,preprocessing.py,pydocs,Pydocs_MustShutdownExecutor,pytest,9/22/2023
nicolaslecorvec,gravit_waves,https://github.com/nicolaslecorvec/gravit_waves,0,0,0,2,gravit_waves,bugbug*repository.py,pydocs,Pydocs_MustShutdownExecutor,pytest,11/28/2022
lmBored,Twitter_analyzer,https://github.com/lmBored/Twitter_analyzer,0,0,0,0,N/A,regen_all.py,pydocs,Pydocs_MustShutdownExecutor,pytest,6/27/2024
Ben-Cliff,Mastering-Object-Oriented-Python,https://github.com/Ben-Cliff/Mastering-Object-Oriented-Python,0,0,1,0,Packt Publishing<> 2nd Edition,test_install.py,pydocs,Pydocs_MustShutdownExecutor,pytest,4/23/2021
Brianror9r7qw2y5j,fork,https://github.com/Brianror9r7qw2y5j/fork,0,0,0,0,N/A,align_etconformance.py,pydocs,Pydocs_MustShutdownExecutor,pytest,6/17/2023
Paul6ahm9g08vy54,fork,https://github.com/Paul6ahm9g08vy54/fork,0,0,0,0,N/A,compileall.py,pydocs,Pydocs_MustShutdownExecutor,pytest,6/18/2023
Engelsgeduld,SPbU_Python_Sem_2,https://github.com/Engelsgeduld/SPbU_Python_Sem_2,0,0,0,12,N/A,pcap_to_csv.py,pydocs,Pydocs_MustShutdownExecutor,pytest,2/16/2024
fei9747,GDB-Plugins,https://github.com/fei9747/GDB-Plugins,0,0,0,0,N/A,git-fat,pydocs,Pydocs_NoReadAfterAccess,pytest,4/16/2021
Gy-Hu,GDB-Plugins,https://github.com/Gy-Hu/GDB-Plugins,0,0,0,0,Backup of hongsofwing/GDB-Plugins.git,alice.py,pydocs,Pydocs_NoReadAfterAccess,pytest,5/20/2022
EnjoyLifeFund,macHighSierra-py36-pkgs,https://github.com/EnjoyLifeFund/macHighSierra-py36-pkgs,0,0,0,0,N/A,image.py,pydocs,Pydocs_NoReadAfterAccess|Pydocs_ShouldNotInstantiateStreamWriter,pytest,9/8/2017
anderson-github-classroom,csc-369-student,https://github.com/anderson-github-classroom/csc-369-student,0,1,0,0,N/A,image.py,pydocs,Pydocs_NoReadAfterAccess,pytest,12/28/2020
ansible,test-ansible-release,https://github.com/ansible/test-ansible-release,0,2,0,8,This is not the repository you're looking for. It is only used to test Ansible release processes and tools.,GenerateEntryWiseFigures.py,pydocs,Pydocs_NoReadAfterAccess,pytest,3/7/2023
MresultHarshalGidh,Wealth-Manager-GenAI,https://github.com/MresultHarshalGidh/Wealth-Manager-GenAI,0,0,0,0,N/A,copy.py,pydocs,Pydocs_NoReadAfterAccess,pytest,9/30/2024
donalshortt,mujoco_vr,https://github.com/donalshortt/mujoco_vr,0,0,0,0,N/A,fileInfo.py,pydocs,Pydocs_NoReadAfterAccess,pytest,6/4/2024
adityamillind98,ansible,https://github.com/adityamillind98/ansible,0,0,0,2,N/A,polly.py,pydocs,Pydocs_NoReadAfterAccess,pytest,2/2/2023
walterchris,openbmc,https://github.com/walterchris/openbmc,0,0,0,0,N/A,gtp-tlv.py,pydocs,Pydocs_NoReadAfterAccess,pytest,1/4/2022
cloudspacesh,coder-ansible-php-stack,https://github.com/cloudspacesh/coder-ansible-php-stack,0,0,0,0,N/A,create-delegations-from-ostree-repo.py,pydocs,Pydocs_NoReadAfterAccess,pytest,2/7/2024
leftrightleft,poky,https://github.com/leftrightleft/poky,0,0,0,4,N/A,instaspamv5.py,pydocs,Pydocs_NoReadAfterAccess,pytest,1/22/2022
alexmihalyk23,YPPRO,https://github.com/alexmihalyk23/YPPRO,0,0,0,4,N/A,setup_config.py,pydocs,Pydocs_NoReadAfterAccess,pytest,2/15/2024
marcelarosalesj,x.stx-integ,https://github.com/marcelarosalesj/x.stx-integ,0,0,0,0,N/A,countLlcDyn.py,pydocs,Pydocs_NoReadAfterAccess,pytest,4/29/2019
shenki,openbmc-1,https://github.com/shenki/openbmc-1,0,0,0,0,N/A,cgiserv.py.in,pydocs,Pydocs_NoReadAfterAccess,pytest,3/21/2018
dl9pf,layer-reorg,https://github.com/dl9pf/layer-reorg,0,2,1,1,A shot at the layer reorg. Next steps in TODO file,package.py,pydocs,Pydocs_NoReadAfterAccess,pytest,7/6/2017
ArmourLuIEC,Intel-BMC,https://github.com/ArmourLuIEC/Intel-BMC,0,0,0,0,N/A,gtp-tlv.py,pydocs,Pydocs_NoReadAfterAccess,pytest,11/3/2022
BhuvanKoduru,DBMS-Project,https://github.com/BhuvanKoduru/DBMS-Project,0,0,0,0,N/A,svglib.py,pydocs,Pydocs_NoReadAfterAccess,pytest,12/20/2022
AdrianC47,Django,https://github.com/AdrianC47/Django,0,0,0,0,"Django 3<> Django Rest Framework,  Bases de datos con Django, Diseño de Templates HTML en Django, Servicios Rest Con Django, Administración de usuarios, Subir tu proyecto Django a un servidor Programación y desarrollo web",svglib.py,pydocs,Pydocs_NoReadAfterAccess,pytest,4/24/2022
tanvi05pandey,objectDetection,https://github.com/tanvi05pandey/objectDetection,0,0,0,0,An object detection model using yolov5,35543.txt,pydocs,Pydocs_NoReadAfterAccess,pytest,8/3/2022
xiongyule,GDSTry,https://github.com/xiongyule/GDSTry,0,0,0,0,N/A,manage.py,pydocs,Pydocs_NoReadAfterAccess,pytest,11/11/2022
becurrie,backup-interfaces,https://github.com/becurrie/backup-interfaces,0,0,0,0,Configure resource backup policies through simple and straight-forward configuration files,allPythonContent.py,pydocs,Pydocs_NoReadAfterAccess,pytest,10/6/2024
VCTLabs,poky,https://github.com/VCTLabs/poky,0,2,0,0,Poky staging repo,nfsd.py,pydocs,Pydocs_NoReadAfterAccess,pytest,3/8/2014
brucekaushik,basicblog,https://github.com/brucekaushik/basicblog,0,0,0,0,basic blog project for udacity,plugin.py,pydocs,Pydocs_NoReadAfterAccess,pytest,3/23/2017
vicentelyrio,.dotfiles,https://github.com/vicentelyrio/.dotfiles,0,0,0,3,my personal dotfiles,utils.py,pydocs,Pydocs_NoReadAfterAccess,pytest,10/13/2022
2lambda123,galaxyproject-galaxy,https://github.com/2lambda123/galaxyproject-galaxy,0,1,1,16,N/A,naming.py,pydocs,Pydocs_NoReadAfterAccess,pytest,5/30/2024
kecheste,galaxy,https://github.com/kecheste/galaxy,0,0,0,0,N/A,ica-tcstatus,pydocs,Pydocs_NoReadAfterAccess,pytest,10/9/2024
jbroadus,poky,https://github.com/jbroadus/poky,0,0,0,0,N/A,android_platform_backend.py,pydocs,Pydocs_NoReadAfterAccess,pytest,4/2/2020
wmamills,poky,https://github.com/wmamills/poky,0,0,0,0,My fork of Yocto projects poky distro,misc.py,pydocs,Pydocs_NoReadAfterAccess,pytest,2/29/2024
Beerlesklopfer,bbb-linuxcnc,https://github.com/Beerlesklopfer/bbb-linuxcnc,0,0,0,0,N/A,misc.py,pydocs,Pydocs_NoReadAfterAccess,pytest,2/17/2024
eglinuxer,poky,https://github.com/eglinuxer/poky,0,0,0,0,N/A,utils.py,pydocs,Pydocs_NoReadAfterAccess,pytest,6/27/2023
jdswensen,poky,https://github.com/jdswensen/poky,0,0,0,0,N/A,utils.py,pydocs,Pydocs_NoReadAfterAccess,pytest,10/7/2023
edbutina,yocto-beaglebone-black,https://github.com/edbutina/yocto-beaglebone-black,0,0,0,0,Yocto source tree that contains custom layer for beagle bone black hardware.  Packages/tools for working with serial ports and USB drivers for Nimbelink modem module.  End goal is to create a device that logs debug data from a serial port and report the logs to a remote server.,utils.py,pydocs,Pydocs_NoReadAfterAccess,pytest,10/10/2023
bopopescu,Full-Stack-Web-Development-NanoDegree-,https://github.com/bopopescu/Full-Stack-Web-Development-NanoDegree-,0,0,0,0,N/A,bulkloader.py,pydocs,Pydocs_NoReadAfterAccess,pytest,7/25/2020
chungeun-choi,ansible-2.12.x,https://github.com/chungeun-choi/ansible-2.12.x,0,0,0,0,N/A,YoutubeDL.py,pydocs,Pydocs_NoReadAfterAccess,pytest,9/27/2024
morelab,toad_sp_command,https://github.com/morelab/toad_sp_command,0,0,0,1,Smart Plug controller component for the IoToad paltform,prismatik.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,3/30/2020
rozachatz,WingWatch,https://github.com/rozachatz/WingWatch,0,0,0,6,WingWatch is an aircraft tracking app that combines real-time tracking with antenna orientation control and interactive map.,prettysocks.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,10/1/2024
jameswagner,coolcache,https://github.com/jameswagner/coolcache,0,0,0,0,N/A,ipyclient.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,6/10/2024
yunfeiili,fantastic-rotary-phone,https://github.com/yunfeiili/fantastic-rotary-phone,0,0,0,1,N/A,irc.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,4/21/2023
and227,spammer_back,https://github.com/and227/spammer_back,0,0,0,1,N/A,controller.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,5/6/2021
seadanda,hev,https://github.com/seadanda/hev,0,0,0,0,Mirror of High Energy Ventilator code hosted at https://ohwr.org/project/hev,tools.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,2/4/2021
theion-batteries,soft_lib_modules,https://github.com/theion-batteries/soft_lib_modules,0,0,0,0,Library required to Create SoftwareModules for devices,client.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,9/1/2023
TrellixVulnTeam,djangogram_7ZC2,https://github.com/TrellixVulnTeam/djangogram_7ZC2,0,0,0,0,N/A,connection.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,10/13/2022
darrylwest,python-play,https://github.com/darrylwest/python-play,0,0,0,0,playground for python math projects,proxy_az.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,2/3/2023
orgTestCodacy11KRepos110MB,repo-9593-giskard,https://github.com/orgTestCodacy11KRepos110MB/repo-9593-giskard,0,0,0,30,N/A,base_client.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,1/30/2023
nishant0226,Insurance-Premium-Prediction,https://github.com/nishant0226/Insurance-Premium-Prediction,0,0,0,0,N/A,tcp_client.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly|Pydocs_ShouldNotInstantiateStreamWriter,pytest,8/17/2023
smirnovds1990,test_tasks,https://github.com/smirnovds1990/test_tasks,0,0,0,0,N/A,stream.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,8/12/2024
kernsuite-debian,spead2,https://github.com/kernsuite-debian/spead2,0,0,0,0,N/A,uasyncio_tcp_close_write.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,10/11/2018
morelab,toad_sp_data,https://github.com/morelab/toad_sp_data,0,0,0,1,Smartplug data collection agent for IoToad,_asyncio_backend.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,3/4/2020
biskweet,injected-frr,https://github.com/biskweet/injected-frr,0,0,0,0,N/A,peer.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,8/22/2024
shadowjohn,ms4w_MSSQL,https://github.com/shadowjohn/ms4w_MSSQL,0,0,0,0,我的 ms4w_MSSQL,test_streams.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,8/12/2024
HHWS-Public-Repos,yoctoproject.org-poky,https://github.com/HHWS-Public-Repos/yoctoproject.org-poky,0,0,0,0,N/A,npy_asyncio.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,10/20/2022
moevm,mse1h2024-xuantie-yocto,https://github.com/moevm/mse1h2024-xuantie-yocto,0,0,0,2,N/A,npy_asyncio.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,2/24/2024
firish,WebRTC-app,https://github.com/firish/WebRTC-app,0,0,0,0,A server-client app using asyncio and aiortc to transmit media-data,main.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,9/11/2023
sh95fit,Free_Project,https://github.com/sh95fit/Free_Project,0,0,0,0,자유로운 프로젝트,server.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,11/11/2022
costaalacuparmare,laburi-acs,https://github.com/costaalacuparmare/laburi-acs,0,0,0,0,N/A,async_server_3.6.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,12/2/2022
cosandr,mrbot,https://github.com/cosandr/mrbot,0,0,0,0,A Discord bot for a bunch of stuff,prog_server.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,8/16/2020
carlosmaniero,asyncio_server,https://github.com/carlosmaniero/asyncio_server,0,0,0,0,N/A,simple_http.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,2/8/2016
dlove24,lb_test,https://github.com/dlove24/lb_test,0,0,0,17,N/A,server.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,3/15/2024
tecworks-dev,AGENT_FIRST_TEST,https://github.com/tecworks-dev/AGENT_FIRST_TEST,0,0,0,0,N/A,Server_sec_rodrigo.py,pydocs,Pydocs_ShouldUseStreamWriterCorrectly,pytest,7/19/2024
AEPP294,wyoming,https://github.com/AEPP294/wyoming,0,0,0,0,N/A,__init__.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,2/7/2024
sally-20,InteractiveIntelligenceStudyAid,https://github.com/sally-20/InteractiveIntelligenceStudyAid,0,0,0,0,N/A,client_reqrep.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,11/17/2023
yuanjiajun999,AI_Nirvana,https://github.com/yuanjiajun999/AI_Nirvana,0,0,0,11,N/A,provider.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,6/24/2024
buhman,microscopic,https://github.com/buhman/microscopic,0,0,6,0,generic pipeline DSL and execution engine,streams.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,6/7/2017
imakash3011,Langchain_learning,https://github.com/imakash3011/Langchain_learning,0,0,0,0,Learning GenerativeAI and related concepts,client_reqrep.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,9/9/2024
elrichardby11,Pokedex,https://github.com/elrichardby11/Pokedex,0,0,0,0,N/A,client_reqrep.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,1/5/2024
Sauseda15,good-company-event-bot,https://github.com/Sauseda15/good-company-event-bot,0,0,0,0,N/A,web_protocol.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,9/2/2024
Touseeq99,ASK-THE-PDF-GEMINI,https://github.com/Touseeq99/ASK-THE-PDF-GEMINI,0,0,0,0,N/A,client_reqrep.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,8/1/2024
intellivoid,CoffeeHousePy,https://github.com/intellivoid/CoffeeHousePy,0,1,0,0,Full implementation of CoffeeHouse for Python and all it's required dependencies,http_writer.pyi,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,12/25/2020
JITDEB,Calculator_app,https://github.com/JITDEB/Calculator_app,0,0,0,0,Internship Projects ,__init__.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,8/6/2024
jjunac,nanohttpy,https://github.com/jjunac/nanohttpy,0,0,0,0,NanoHttpy is an ultra lightweight web framework written in Python. It features Flask/FastAPI-like API to avoid learning yet another web framework<> with minimal memory footprint.,util.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,8/7/2022
nilayjain0611,BookBot,https://github.com/nilayjain0611/BookBot,0,0,0,0,N/A,client_reqrep.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,10/7/2024
shaistabibi,MCQGen,https://github.com/shaistabibi/MCQGen,0,0,0,0,N/A,sh.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,9/6/2024
jucacrispim,toxiccore,https://github.com/jucacrispim/toxiccore,0,0,0,0,toxiccore is part of toxicbuild,LowLevel.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,6/8/2023
agserrano3,modal-client,https://github.com/agserrano3/modal-client,0,0,0,2,N/A,sandbox.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,7/16/2024
hugo90082,TWCD,https://github.com/hugo90082/TWCD,0,0,0,1,N/A,b_command.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,7/20/2020
HarshitKr3005,BentoML-Learning,https://github.com/HarshitKr3005/BentoML-Learning,0,0,0,0,N/A,baud.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,8/15/2024
ParjitaMunshi,UMLS-Medgraph-Diagnosis-Assistant,https://github.com/ParjitaMunshi/UMLS-Medgraph-Diagnosis-Assistant,0,0,0,0,"A medical diagnosis assistant leveraging UMLS<> knowledge graphs, and A",utils.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,9/13/2024
UncBlaq,tuition2,https://github.com/UncBlaq/tuition2,0,0,0,0,N/A,web_protocol.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,8/25/2024
SnehaBiswas,Capstone-Project,https://github.com/SnehaBiswas/Capstone-Project,0,0,0,0,N/A,web_protocol.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,7/27/2024
aidentified-llc,matching-api-cli,https://github.com/aidentified-llc/matching-api-cli,0,0,0,34,Aidentified matching API CLI,moshi.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,11/23/2021
s1f102103909,project2023_team3,https://github.com/s1f102103909/project2023_team3,0,0,0,0,N/A,http_writer.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,7/19/2023
gblk,pymodbus,https://github.com/gblk/pymodbus,0,1,0,0,N/A,cli.py,pydocs,Pydocs_ShouldNotInstantiateStreamWriter,pytest,1/26/2024
